GeneID,log2FoldChange
MGG_10292,1.61926750823355
MGG_16032,-7.29381479429869
MGG_13276,-3.39400141396385
MGG_07608,-3.09744591852886
MGG_09364,-5.02724460573721
MGG_02833,2.1044234941988
MGG_02775,3.68188531663078
MGG_03358,-3.47950084415977
MGG_00292,-2.05289431372164
MGG_00548,-2.17693409084135
MGG_05501,2.06423537416662
MGG_14290,-7.71592116320601
MGG_09215,4.56036314540073
MGG_16094,-3.49921912165183
MGG_18018,-7.20817290344093
MGG_11039,2.0016164735437
MGG_03160,-1.61121630837972
MGG_03553,-1.44223437703681
MGG_09173,-1.57589292995869
MGG_17093,-2.94794721473972
MGG_17202,-8.32979274199884
MGG_11605,4.21157683451285
MGG_11512,2.12721477617294
MGG_04244,-1.93521280869356
MGG_03365,-8.06926133148188
MGG_15777,-8.27132029397802
MGG_06301,1.49684733095852
MGG_11667,-3.14983985522316
MGG_05905,-3.00543822199737
MGG_14853,1.39946189965782
MGG_15008,-3.35019083070762
MGG_06849,-2.39934024379252
MGG_15289,-2.0747661207763
MGG_17620,4.33199070822245
MGG_03650,-2.92290203165417
MGG_17273,-6.56575290963002
MGG_00757,3.80580326892573
MGG_03763,-1.64856126625966
MGG_01641,2.13527832081557
MGG_05350,4.46151692954365
MGG_07542,-2.65554456858024
MGG_06333,-4.16943189616847
MGG_00590,2.96809395036609
MGG_09412,4.3318384190272
MGG_16270,-3.19518265313839
MGG_03727,-3.34483621803018
MGG_06404,-3.33684782631041
MGG_03642,-1.79480935633481
MGG_16825,2.10535494259882
MGG_01732,-3.64527990733943
MGG_04340,-3.07189340882012
MGG_05429,-5.37235904559244
MGG_14109,-6.45739389667507
MGG_02183,4.41168754006194
MGG_03565,1.84718647949664
MGG_01134,-1.84700574545657
MGG_14892,-3.89670750299257
MGG_05528,-3.0402293600058
MGG_10549,-6.65266509145894
MGG_00819,2.16732565207095
MGG_02254,-4.18135237592737
MGG_04771,2.21123125349993
MGG_02065,2.63662114263979
MGG_03235,2.27875972090705
MGG_02567,3.82097331265788
MGG_02719,-1.73600680964988
MGG_15287,1.74301190580475
MGG_02284,-1.34746742538338
MGG_07213,1.30275018178193
MGG_03352,-3.17070601718497
MGG_09369,3.89732955157681
MGG_06903,-2.34740124987135
MGG_02702,-6.84693799723522
MGG_04929,2.61866667313302
MGG_10661,4.36972175856956
MGG_03906,2.48813014123228
MGG_16487,-5.17458254076885
MGG_05596,2.58499521958072
MGG_14936,-4.15963898493184
MGG_09847,3.69557635101323
MGG_01273,3.57820881984029
MGG_08275,-2.75093018529731
MGG_02696,2.55443497879431
MGG_05657,-3.88419555417923
MGG_08360,-3.97031317266225
MGG_15242,3.51851672735224
MGG_01282,-4.02390366480616
MGG_00981,-2.19998825617889
MGG_15053,2.15136000582657
MGG_10699,-1.30553932292462
MGG_06159,1.79658999729867
MGG_11377,-3.32622000721609
MGG_00990,2.25343803513374
MGG_03737,2.72116621365563
MGG_07916,1.45879730301014
MGG_10131,-1.51259927733746
MGG_15247,-3.36156131337341
MGG_16486,-5.29354597677604
MGG_17731,-5.98175792481973
MGG_15721,-2.6067022732041
MGG_08916,-2.26614182788092
MGG_13404,-3.87190487948553
MGG_02348,-6.30429283011687
MGG_05233,1.75656311008166
MGG_13529,-3.45785218631121
MGG_15964,-2.35242919139745
MGG_12868,-3.34900919323459
MGG_01007,3.76688288210617
MGG_06823,-2.53718438080737
MGG_07208,1.75593475014867
MGG_05193,2.05857198407791
MGG_11462,-3.83719748481639
MGG_09465,-2.19411399412486
MGG_00848,-3.54472003145811
MGG_04677,3.30617811076566
MGG_17416,-6.45442910950372
MGG_13542,2.5882592141471
MGG_07402,-4.08962687982771
MGG_02792,-1.942602319649
MGG_02619,-3.31263603767749
MGG_04740,-2.52203314270052
MGG_01922,-6.26695377006558
MGG_05156,2.07141593543706
MGG_16585,-8.07687715228784
MGG_03932,2.29210457051436
MGG_00977,-2.3702746240436
MGG_03855,1.12255843846369
MGG_06780,-1.73074751132863
MGG_05608,-2.36947026313643
MGG_10993,-2.31643242454684
MGG_17245,-4.46218119349279
MGG_15740,-5.1730703228357
MGG_02568,1.45215154001444
MGG_03274,3.6876191245285
MGG_04470,3.80602790790972
MGG_09523,1.91744998732435
MGG_15573,-6.43502043955899
MGG_16399,-2.86909934002919
MGG_11141,1.53491313529636
MGG_03692,-2.52222348759985
MGG_07212,-1.77984840833072
MGG_00359,-1.56985918261036
MGG_16745,-6.48180200251197
MGG_17122,1.77860793099383
MGG_04637,3.93201994779142
MGG_13493,1.40108616849512
MGG_15514,-3.60953665366691
MGG_15402,-3.23994293011403
MGG_15905,-6.20830049828827
MGG_06392,-1.63052918259196
MGG_17123,-2.49297812541586
MGG_10961,2.59489515236808
MGG_16026,6.02071748488028
MGG_06279,1.951301570107
MGG_08957,-7.40653997918229
MGG_11439,-3.56910115553189
MGG_16057,-8.14099479141992
MGG_01030,-2.00428249169359
MGG_04841,3.27499511429972
MGG_17654,5.88124976289062
MGG_04725,-1.60299553207969
MGG_00547,-2.90464870412594
MGG_17950,-2.9504659322404
MGG_15745,-1.96582039392521
MGG_07276,2.43427481183815
MGG_04501,4.04299421417087
MGG_11715,2.64649041103088
MGG_02646,-4.32351741571712
MGG_12664,-2.70171225797098
MGG_03213,-3.24673280562638
MGG_06422,1.92743328228592
MGG_08920,3.52929703065713
MGG_04323,2.71865641166073
MGG_00820,3.94993784246609
MGG_04751,-3.49791043445115
MGG_04529,2.71192869933824
MGG_15431,-2.82414843120081
MGG_08369,-2.24741840948612
MGG_08784,3.63127420744579
MGG_05088,1.59578780643944
MGG_17924,-6.95648753067761
MGG_15834,-5.65579556182066
MGG_03638,2.05904615856906
MGG_16989,-6.07503222344654
MGG_06360,3.26595826819737
MGG_15831,-1.21660615967184
MGG_02114,2.39984754315255
MGG_08570,-3.02184279758456
MGG_01874,-2.94900847331869
MGG_07614,-3.17551168110709
MGG_01952,-2.83569728553017
MGG_04758,2.85011842923075
MGG_02823,2.33495685844678
MGG_17311,-3.87561270637787
MGG_05960,3.59966596208842
MGG_05949,1.82693797581298
MGG_00905,2.01088048982324
MGG_07362,-3.24778703007092
MGG_01443,1.44612927621112
MGG_03604,-2.34048396999867
MGG_13221,-3.18599924785444
MGG_03321,1.77702867915048
MGG_08366,-2.7839638779109
MGG_06785,-3.80836835454545
MGG_15748,1.74269876214837
MGG_05701,-3.21407534493388
MGG_17503,6.46314412901643
MGG_08194,-3.13227065451142
MGG_01209,1.64024119663681
MGG_13836,-2.71823827884469
MGG_14712,2.02785365895409
MGG_15232,-5.39042217178123
MGG_01941,-3.16127118044856
MGG_17323,-2.76749241391525
MGG_09548,-3.5318117605757
MGG_13486,2.2104972667888
MGG_12929,-2.82452953150648
MGG_14068,-1.99801444376443
MGG_05173,-2.71053956237884
MGG_14099,-1.55476406676194
MGG_08595,-4.21809452635233
MGG_11487,-2.22106380693028
MGG_12708,1.96625753350575
MGG_06368,4.34270821308416
MGG_03600,2.39105000207484
MGG_11860,3.16032880431216
MGG_08281,-2.38842825906556
MGG_06274,-3.03132294375127
MGG_02373,-4.25174324146515
MGG_05700,3.89113822307739
MGG_08611,-2.79318635510904
MGG_01215,2.43254198986492
MGG_03707,-2.36822586971734
MGG_02610,-2.38828554663538
MGG_03181,1.44866717814374
MGG_05813,-2.25141351206119
MGG_11271,-2.72620381495789
MGG_16225,-6.07312921759139
MGG_03237,1.40601712726689
MGG_12009,1.86124779261872
MGG_17296,-3.0533981651963
MGG_08119,-6.75246264640075
MGG_03219,1.96011349604941
MGG_18048,-8.05013441293339
MGG_09181,-3.97209607983612
MGG_15584,-6.2291951528258
MGG_04531,1.8841633422296
MGG_01823,1.95041521237105
MGG_15523,2.21927893499128
MGG_02828,2.55409421493591
MGG_11945,-1.45050109195529
MGG_16192,-3.79082614399904
MGG_04022,-3.90306390803147
MGG_10972,-6.639310939178
MGG_01271,-3.21378254454184
MGG_01918,-2.31303706086067
MGG_08446,-3.08943188710864
MGG_01588,1.8965768361044
MGG_02071,-2.33648765822893
MGG_03265,2.59939065837072
MGG_16902,-4.4967865341003
MGG_15950,-2.94826723958458
MGG_10424,-7.694596286842
MGG_09680,-8.70820446916929
MGG_09285,1.7852726422819
MGG_00632,4.00117684099661
MGG_16277,1.58984660812078
MGG_17750,-3.22471826628263
MGG_06915,-3.90680718360114
MGG_06099,2.6546749724247
MGG_01579,-3.22096312255377
MGG_00802,-2.59355304179343
MGG_16753,-3.58246010974641
MGG_09200,2.87771703487691
MGG_17294,5.96222629171888
MGG_14995,-2.14355750637219
MGG_15492,4.78180876830487
MGG_12925,1.42693260074141
MGG_08060,-6.27493519097607
MGG_15939,-6.40173651352844
MGG_17168,-3.13727836939502
MGG_04909,1.88126060393447
MGG_04862,4.18446973331636
MGG_05315,4.36609524855789
MGG_14759,-6.48167292155242
MGG_06473,2.54686843380557
MGG_10051,-3.277127585844
MGG_11610,-6.7405656894285
MGG_06311,-2.31139852601754
MGG_13230,-2.11381450493018
MGG_09025,1.4478138477806
MGG_03048,1.98488350278525
MGG_05276,-3.04805726986648
MGG_07390,-3.72236004174076
MGG_00613,2.1168408350246
MGG_17012,-7.18765479455574
MGG_04958,4.08718292032542
MGG_00312,-3.89377008755071
MGG_17176,-7.73359437481921
MGG_06346,2.62231818843301
MGG_05138,-2.85293508819148
MGG_16027,4.23139571073165
MGG_02838,1.65081417740997
MGG_06732,-3.05368658902964
MGG_05738,1.55616961693632
MGG_17680,-4.18405838523787
MGG_15630,-4.94242500632545
MGG_10687,-3.9267406500476
MGG_05157,-5.84265675807836
MGG_00774,-4.09734631213511
MGG_09985,5.98728141785037
MGG_12330,4.32462185570741
MGG_16077,3.96869671280618
MGG_10659,2.20629126213257
MGG_16714,-3.4283308257719
MGG_06992,1.87049769865249
MGG_05500,3.7616911932198702
MGG_16713,-2.6678753434264
MGG_08764,-3.84690084424425
MGG_14956,-2.80508548141124
MGG_07174,1.68016237392191
MGG_08497,-6.07354381885295
MGG_10575,2.78250919273458
MGG_08208,4.032692488885
MGG_02246,-6.16429795048987
MGG_17968,-7.81761369140398
MGG_07296,3.70671913612039
MGG_14736,-2.59138962137429
MGG_09275,1.78049182744302
MGG_02444,2.61087749497619
MGG_03871,1.80267586752649
MGG_01852,3.87319480312515
MGG_04240,-2.85698370441556
MGG_11895,1.20943124468992
MGG_03481,1.63972254858336
MGG_09760,-3.05516775091796
MGG_17624,-3.92895690576066
MGG_07280,2.34775545103239
MGG_11784,1.92503324496558
MGG_00989,-6.33653092743699
MGG_09910,2.89434473780211
MGG_17882,-8.25687540958579
MGG_05099,2.58169530954475
MGG_13026,-2.99239599023787
MGG_12122,2.21864929350916
MGG_07233,-3.35262955372899
MGG_00683,-1.24177759188033
MGG_16039,-1.74026738314631
MGG_09462,2.14330049157793
MGG_12633,1.98578238320185
MGG_06871,3.86450467510264
MGG_00718,1.2708051243948
MGG_00634,-1.40455435485192
MGG_03207,-2.81751166639588
MGG_03121,2.86445293127951
MGG_00319,5.43574016789599
MGG_07910,-1.86201879186908
MGG_08212,1.69084558106712
MGG_11934,-3.86306431104521
MGG_06848,1.82078643284992
MGG_02523,3.94528877074654
MGG_04095,2.3343298464972
MGG_09564,1.8401410213669
MGG_01290,1.94504211787783
MGG_17010,-7.4316993945238
MGG_08431,-7.3824596675626
MGG_09081,6.08289521079917
MGG_06359,2.28565897617899
MGG_11604,-2.14484071685056
MGG_03893,1.79400224373509
MGG_04210,-3.0260343476956
MGG_10179,-1.47795305481102
MGG_01403,-7.38463932649907
MGG_02089,-2.33706652258685
MGG_10785,-6.99102070683502
MGG_00814,-2.70134293982832
MGG_03441,1.44709691900472
MGG_17929,-6.35126117443873
MGG_00311,3.52242074072782
MGG_16711,2.34232755076567
MGG_09860,5.53775036436168
MGG_04317,1.89664886161388
MGG_08710,1.39840235152851
MGG_14948,-7.91619750417438
MGG_17125,-5.74866985455548
MGG_00549,-1.42694441714383
MGG_15758,-3.45354086982803
MGG_01427,3.62783724268562
MGG_17128,-6.64259350323584
MGG_15156,4.35336715131029
MGG_00362,-3.344555457636
MGG_02347,-3.14153823940394
MGG_15727,4.19274511805135
MGG_02940,1.52538373083807
MGG_02876,5.72237707640127
MGG_08325,-2.68044106492109
MGG_14899,-2.98558130322698
MGG_09755,2.02215081826501
MGG_03249,-3.68291497936754
MGG_07791,-2.99600205387702
MGG_04206,1.27436330855937
MGG_16608,-5.00993393106832
MGG_16766,-6.64447271805765
MGG_15895,1.7040286916794
MGG_03869,-3.34498220553093
MGG_01074,1.87869461611592
MGG_05032,3.34685004590336
MGG_15839,-7.92554447135585
MGG_10921,1.98303799188935
MGG_16335,-6.60738713150249
MGG_01351,1.95093298714778
MGG_02541,-3.3617006204967
MGG_02537,1.57408698989972
MGG_00585,-7.75522475387017
MGG_06758,1.17829360172464
MGG_15290,1.25319835128893
MGG_17947,-5.84112419179479
MGG_04327,-1.64701725473291
MGG_10856,-3.71196175952649
MGG_11650,-2.99932527963071
MGG_17420,-3.69867954022794
MGG_16998,-2.406176259119
MGG_06321,1.74065954736034
MGG_05338,-6.6754717473651
MGG_07527,-4.04762008178046
MGG_17556,-7.95772079822656
MGG_01006,-1.67105597254599
MGG_10805,-5.49886959354418
MGG_01802,1.71069661793829
MGG_06538,-2.60529799524118
MGG_16736,-7.23754507873173
MGG_07328,-1.69317109202563
MGG_15324,-2.4305186604686
MGG_00887,-1.5516842713213
MGG_08898,1.69913958899127
MGG_03476,-1.44163221009345
MGG_17718,-6.16871829793394
MGG_06104,1.54242879095525
MGG_16724,-2.65081251451834
MGG_12004,1.98506304683356
MGG_05081,-2.94720607212553
MGG_10479,-4.89087070520195
MGG_03537,2.24084014168243
MGG_06757,-2.74836895793414
MGG_08267,-1.21725081675051
MGG_03110,-3.0717398472013002
MGG_16913,-2.86049152621149
MGG_00861,3.06004844294548
MGG_04818,1.60366283674081
MGG_01688,1.87109599165759
MGG_15563,1.83693474367718
MGG_12809,2.13400776094667
MGG_12107,-1.12582267448031
MGG_07726,-7.74287155799085
MGG_01508,1.59452974695627
MGG_04917,1.72234693487249
MGG_17146,-4.10987377022253
MGG_02572,2.41402016431387
MGG_13765,-2.04764722167077
MGG_04150,-1.49196429963729
MGG_07603,-2.73045869141767
MGG_05452,-7.45914000394121
MGG_14737,-1.37445199086761
MGG_17885,-6.02125104757245
MGG_02710,-3.54494554382118
MGG_17850,-6.42973894346053
MGG_02064,2.72972581341153
MGG_10578,-1.30106859652532
MGG_01219,3.68560767766894
MGG_05206,3.01266872392225
MGG_11761,3.55925099996069
MGG_06562,1.24555181415874
MGG_01315,3.45849586224382
MGG_02395,3.70777199435672
MGG_03104,-5.59763672702876
MGG_16315,1.06388141917416
MGG_01719,-3.52198785692985
MGG_16231,-2.78577780317844
MGG_12805,-2.05330158571752
MGG_06508,-2.65676941427806
MGG_10489,1.23947218836312
MGG_03132,2.28235024223503
MGG_02975,-3.5645530667215
MGG_01236,2.27930865033277
MGG_05478,-2.3788111142777
MGG_00878,-2.52138405222168
MGG_00606,2.10037907801152
MGG_01109,-3.28087482770561
MGG_17053,-7.22230854857658
MGG_01420,-2.55926960697855
MGG_05383,-2.67618948003754
MGG_04103,-2.57696188104113
MGG_00389,-7.7468435773308
MGG_00291,2.43274537289748
MGG_05565,-3.43257681021557
MGG_03572,1.20577272763751
MGG_11340,1.85943644974905
MGG_16836,-2.21175980193261
MGG_17516,-5.54621986211587
MGG_01734,2.58554793106147
MGG_08580,-2.75691771662026
MGG_03574,2.06289463709447
MGG_05689,1.45120574777467
MGG_05717,-2.26281966432571
MGG_09836,-6.13720430363303
MGG_14845,-5.66773893850405
MGG_17523,-6.96249007140838
MGG_02919,-2.65583723575072
MGG_12101,2.24854681881358
MGG_13430,-4.05953396980464
MGG_16549,3.8453196124405302
MGG_17883,-5.97633158854772
MGG_04865,-2.28898140369399
MGG_11882,1.88995632504444
MGG_09783,-2.90342095072356
MGG_04396,2.69252738884361
MGG_16217,-3.8040277645233
MGG_14565,-5.4822196313494
MGG_01556,-2.1737586887409
MGG_04645,1.56340608603217
MGG_07176,1.71041392916988
MGG_14764,2.11161988671823
MGG_04519,2.20741138765824
MGG_14924,-2.3865586023351
MGG_04646,1.38421103799465
MGG_06509,2.32240714969775
MGG_12775,-3.29817242667558
MGG_13076,-2.30598790808505
MGG_00475,1.62316927456117
MGG_08944,-5.1075212270735
MGG_09006,-1.96134247293075
MGG_01152,-5.55177059085507
MGG_05810,2.16675458579112
MGG_02977,-2.25430321728449
MGG_01537,-1.31907288211367
MGG_01776,1.95179004877498
MGG_17148,-5.67348082808296
MGG_07223,-3.0109365310703
MGG_09869,1.15145771772652
MGG_12709,4.19946333603156
MGG_07496,1.55439496088105
MGG_02366,3.7320277996988
MGG_02895,-2.90569454638445
MGG_14237,-5.58867478439368
MGG_04709,2.0362417319531
MGG_08277,5.54945160294526
MGG_16122,-5.40537237301174
MGG_15281,1.69532964650117
MGG_13401,1.31655035062002
MGG_04557,-5.27532307857935
MGG_06185,-2.60494960743931
MGG_06862,5.68922257151156
MGG_10412,-1.21355909555664
MGG_01465,-5.51787257952116
MGG_01570,2.88651769719599
MGG_16431,-6.55820468017444
MGG_12005,4.24086963827353
MGG_17784,-3.83289307206556
MGG_16187,-2.82377386863804
MGG_03272,-6.07807656511226
MGG_03232,1.75143854042289
MGG_14291,-2.26044925629239
MGG_11534,1.5087671630116
MGG_07085,-1.8331635926232701
MGG_15655,-3.13205471519342
MGG_15907,-4.26154676862088
MGG_15679,-7.45577537509766
MGG_01168,3.87119238900569
MGG_16018,-3.50537678792221
MGG_05299,-2.90438472180879
MGG_10445,-6.73454488028929
MGG_12405,2.07796908304958
MGG_07571,2.45293833503989
MGG_01696,-3.22468113498647
MGG_17092,-7.25707295887931
MGG_10516,-2.83396318681499
MGG_03677,1.81409898692367
MGG_14746,2.98721496862732
MGG_14929,-2.59527604659601
MGG_02982,-2.01963913729548
MGG_03606,2.85995059463715
MGG_05378,1.78896536535949
MGG_07261,-1.9345323278569
MGG_01704,1.1433632221815
MGG_06183,1.64585773248549
MGG_13535,1.80716710111724
MGG_09273,-1.70589864374839
MGG_05307,-3.57117796581936
MGG_03227,-2.27524052555586
MGG_06537,1.72360926540154
MGG_03627,1.94713306412994
MGG_08205,2.34984787689586
MGG_07249,-7.11091884171236
MGG_08463,3.59930227844057
MGG_04629,1.87542496850812
MGG_12613,-4.22864561064271
MGG_00799,2.96145102124502
MGG_02877,-2.77347688004275
MGG_10197,4.01397004460102
MGG_09955,-2.41922097921919
MGG_10012,-5.67134462059818
MGG_05865,2.93369132076882
MGG_01325,1.47215334043549
MGG_16413,-5.10733045474471
MGG_04668,3.23701461697157
MGG_09820,-1.73099250872808
MGG_00829,-3.14611479407374
MGG_17683,1.59259774946833
MGG_15937,-3.59430758807726
MGG_14844,-5.17408798239794
MGG_08489,2.23681698911918
MGG_00937,1.48722621808244
MGG_06025,-1.8948586287712
MGG_03135,-2.55514189183187
MGG_05724,-2.01828741587716
MGG_04756,-1.41143549462889
MGG_10700,-2.06669450039372
MGG_04019,3.25811912638243
MGG_05719,-3.99408051567419
MGG_02355,-2.64061424569996
MGG_14858,-3.21860492725555
MGG_03662,1.23086427882534
MGG_02428,-1.71714346617582
MGG_07210,-5.15816231118709
MGG_05659,5.35097010550837
MGG_09806,-3.04233953751681
MGG_06457,2.80525112713392
MGG_17771,-5.43823646445214
MGG_09976,-6.2386954922593
MGG_07166,-3.47781863863667
MGG_02268,-2.2240854079707
MGG_15936,-2.59307957224702
MGG_09649,-3.30296486846766
MGG_15550,-6.19803703463371
MGG_04994,2.83454582431514
MGG_08415,-1.76904094555417
MGG_02125,1.74179181734514
MGG_15225,-2.51905593528044
MGG_17870,-5.61362417386639
MGG_14748,1.47202513038663
MGG_15743,-7.56470283755695
MGG_04977,-1.68981245541274
MGG_17110,-5.86008691135096
MGG_03199,-1.54037414940156
MGG_03902,-3.30789922739071
MGG_05841,-1.91464460970298
MGG_04011,2.7999938987252
MGG_10532,-3.08294251696435
MGG_07257,-2.8979795775096
MGG_05741,-2.9490819114139
MGG_14757,2.93618123526971
MGG_15280,2.28672892774867
MGG_00876,1.28175724286569
MGG_03557,3.70599902551329
MGG_03715,1.28209951011791
MGG_10834,1.00961124612977
MGG_10118,2.14165170022678
MGG_10305,-5.55002066926795
MGG_16056,-1.97138662028514
MGG_01042,-2.44159582436883
MGG_15325,2.48842217258254
MGG_15052,-6.37058636989256
MGG_15061,-2.83481614914661
MGG_03566,-5.50994248745696
MGG_07458,1.61052298978797
MGG_02253,-1.89357365030846
MGG_01842,1.52810039622043
MGG_11804,-3.10235061824141
MGG_16916,-6.16529583791568
MGG_16967,-6.59867180099259
MGG_11536,-3.62603253384146
MGG_00625,-2.89405520670629
MGG_14135,-7.58906434436783
MGG_04512,2.33815979609695
MGG_07009,-3.01363589007622
MGG_00490,-2.51290489294627
MGG_07833,1.87328126105735
MGG_10427,-5.63779217831344
MGG_17224,-3.61488055541793
MGG_11072,-4.11354707655501
MGG_06010,-1.45517719653541
MGG_07912,-1.94339998153868
MGG_05666,2.78503911395805
MGG_15564,-4.70384899928218
MGG_07468,2.3010162554071
MGG_08704,3.17168289221454
MGG_00680,-2.06080797342212
MGG_08116,-2.02003161837638
MGG_03545,3.17313875821828
MGG_03957,-2.1900555499181
MGG_00054,-7.16934811011123
MGG_06022,1.96763089233365
MGG_00268,2.78699782303821
MGG_10773,-5.38788573360831
MGG_10694,-1.28507749307831
MGG_09080,1.93328773306089
MGG_16444,2.23936021806707
MGG_13448,-3.37250762366511
MGG_15640,-3.56265300433198
MGG_09253,-4.21452024174112
MGG_15350,-7.03797061833521
MGG_15735,-5.95617651514311
MGG_00867,-3.65716624823424
MGG_02566,-4.00917164698781
MGG_08102,-3.2828779430755
MGG_01903,-2.91508456588835
MGG_02801,-1.61843322441829
MGG_09182,-6.76325374758058
MGG_14661,-2.33044897727865
MGG_09647,4.09432797126408
MGG_02746,3.02911836876439
MGG_02745,-3.67099314707549
MGG_08174,-5.34698965313564
MGG_01615,2.80831522528779
MGG_04312,-2.58980986780007
MGG_05082,1.73983280247391
MGG_05281,-2.02469370632982
MGG_11505,1.42897030776367
MGG_14699,-3.54390996783696
MGG_06677,-1.89824415256881
MGG_08246,-3.94349809368058
MGG_09198,-3.70339457539693
MGG_09241,-5.26410311226287
MGG_12488,-3.94349809368058
MGG_15306,-2.55732437838195
MGG_10704,-2.63962254421427
MGG_06127,-3.64514851117601
MGG_01067,1.74954771396935
MGG_17607,-5.87452609954666
MGG_16833,-7.04252094785815
MGG_17698,1.86360688994647
MGG_15698,-7.81872741959837
MGG_12366,-5.23643012804317
MGG_03696,1.20141049396937
MGG_10593,-7.14648746407491
MGG_05969,3.46019364072029
MGG_02743,3.16506111062092
MGG_16615,-2.4079072170685
MGG_17612,-2.4079072170685
MGG_02479,-2.60679614790146
MGG_15770,-6.80557893660006
MGG_03224,-3.0195929567806
MGG_00183,3.5146780008139
MGG_06143,1.76952805516905
MGG_10827,-1.92415937842624
MGG_11497,2.58014389565113
MGG_10496,-3.02738560859635
MGG_08709,3.70085684744219
MGG_04278,-5.08748215940038
MGG_06411,-1.78012117433965
MGG_03306,-4.38429368236439
MGG_06937,3.40138131287149
MGG_03669,4.02797735544632
MGG_05896,-3.95604652500826
MGG_03912,2.79674556716811
MGG_07985,-1.89995274636085
MGG_02954,2.68936438454669
MGG_06049,2.55850844150978
MGG_10054,1.24753282635643
MGG_01326,1.32624263681994
MGG_17619,-2.58177027202435
MGG_04393,-2.97964057802546
MGG_06825,-6.21812162857647
MGG_03279,2.37317344441771
MGG_12158,3.2272667949385
MGG_15383,-1.88316034491102
MGG_08269,-3.39077691518023
MGG_16388,-1.67429109471768
MGG_13778,1.7245594012181
MGG_17393,-5.0889311944988
MGG_03631,-2.02057781055011
MGG_06293,-3.37757966299792
MGG_13007,3.42902777271629
MGG_05379,3.94615871078046
MGG_05284,3.8972752860405
MGG_15286,-2.73883802956793
MGG_08834,1.44310624302006
MGG_01504,-2.73200359625769
MGG_05083,-2.80002953752401
MGG_07045,-2.17837185825443
MGG_06407,-3.30940821273623
MGG_05759,3.22938114067808
MGG_01748,2.28188521049628
MGG_01655,1.81747642310971
MGG_01468,3.84096020708188
MGG_07883,-5.11807112127226
MGG_02665,2.87130086361348
MGG_09214,1.79789082893006
MGG_01288,2.29813697264547
MGG_15871,-6.17291248553169
MGG_02947,-2.38550659813275
MGG_05678,1.32705377811791
MGG_00274,-1.21452187051015
MGG_02926,-1.97764514876637
MGG_16509,-5.51975150788071
MGG_15877,-5.54420064980723
MGG_08829,1.71904161051607
MGG_03522,-1.45700810195444
MGG_00909,1.23936182187269
MGG_04477,1.84739740260892
MGG_07061,3.04838815978476
MGG_07115,-3.38436962813561
MGG_09071,-1.79937937003646
MGG_03183,2.97814575438527
MGG_05309,-2.4409711801901
MGG_08556,2.65996133868477
MGG_00481,-3.01618699151095
MGG_15039,-6.54032794101364
MGG_12962,3.05634223328989
MGG_00546,-1.93963577873251
MGG_00800,1.50838411285748
MGG_00879,3.29208719769416
MGG_05254,1.44871688685721
MGG_06317,3.00647559280649
MGG_02304,-2.99697409793244
MGG_02493,1.49928078905074
MGG_14116,-5.30022983983641
MGG_07851,-3.12890886525127
MGG_08810,-2.25287460340588
MGG_17372,-1.5230429522999
MGG_16961,-2.25544761371997
MGG_14728,2.30188107617317
MGG_05033,2.79245723993897
MGG_17131,-7.2995170700946
MGG_02958,1.90483461035447
MGG_04216,-1.96682484743434
MGG_11193,1.55317157969331
MGG_15093,-1.94920971825787
MGG_16645,-4.85191806756297
MGG_17922,-5.8693552467362
MGG_01479,-6.18198921584794
MGG_07958,-1.69658129630876
MGG_11078,-3.01375999389405
MGG_05480,1.27498881344712
MGG_03398,-1.77256922034278
MGG_02432,1.81003575460046
MGG_08832,2.22224676512462
MGG_10196,3.56618161675764
MGG_08499,-4.22375095404392
MGG_15760,1.75225248648296
MGG_05826,-2.81229805413405
MGG_17971,-5.2201446891982
MGG_17002,-4.12295284612534
MGG_03006,-1.42243424882427
MGG_10199,2.10064121626771
MGG_06564,2.10124305684315
MGG_17435,-4.21737701129413
MGG_00836,-4.08720838791674
MGG_16017,3.21748746754221
MGG_00254,-2.87659306317397
MGG_08168,1.66521704663582
MGG_17513,-1.94216714786563
MGG_02944,2.98887405530483
MGG_04151,-2.65245093340041
MGG_05261,3.30908166454497
MGG_12594,1.44475370895906
MGG_16252,-5.07924530194914
MGG_05818,-6.34183777127627
MGG_16143,-5.19540223633006
MGG_15650,-5.84901445238003
MGG_02634,1.78828282945438
MGG_10601,3.34109457356599
MGG_05757,-2.27137222057943
MGG_17195,3.54782766511188
MGG_09437,4.73458992510834
MGG_10525,2.15529791062926
MGG_01666,1.27541498362705
MGG_17400,-4.24118160229206
MGG_17706,-5.23907811151148
MGG_07970,-1.56679174925363
MGG_06918,-3.15460052979653
MGG_06917,-2.43522723171595
MGG_07203,-1.62531985920333
MGG_12230,-3.6263585701403
MGG_07089,1.4210464557235
MGG_02379,-3.03326955179302
MGG_05633,-4.51063312038146
MGG_08694,-3.28241097746115
MGG_12400,-4.93667371528978
MGG_06766,-1.51705537391367
MGG_14939,-2.19096921131123
MGG_15428,-5.78710457759028
MGG_08562,-5.20455087295761
MGG_05228,1.94777062198057
MGG_01295,1.17679322269617
MGG_01524,1.66165964264367
MGG_02980,1.84362937417481
MGG_18002,-5.18369486368017
MGG_00125,-1.96084022676546
MGG_06093,-2.9800001619449
MGG_01329,1.83839094434082
MGG_02621,-2.82848991847417
MGG_02900,3.11943099148299
MGG_01506,-2.87683783022164
MGG_06753,-3.6293377265667
MGG_07234,-2.94698380507061
MGG_16449,-6.39012125227728
